profile_id_dummy,company,positions,durations_cleaned,start_date,end_date,names,profile_url,profile_heading,profile_category
DataScience_64,Stanford University,Bioengineering graduate student,Jun 2009 - Oct 2015,2009-06-03,2015-10-03,Peiran Gao,https://www.linkedin.com/in/peiran-gao-9a9477a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHZO9EBAki6UHg2E3hY_wMB7A6HpxmJMvw,Principal Data Scientist at SpaceX,DataScience
DataScience_64,SpaceX,Sr. Data Scientist,Nov 2016 - May 2018,2016-11-03,2018-05-03,Peiran Gao,https://www.linkedin.com/in/peiran-gao-9a9477a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHZO9EBAki6UHg2E3hY_wMB7A6HpxmJMvw,Principal Data Scientist at SpaceX,DataScience
DataScience_64,SpaceX,Principal Data Scientist,Mar 2020 - Present,2020-03-03,2022-11-03,Peiran Gao,https://www.linkedin.com/in/peiran-gao-9a9477a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHZO9EBAki6UHg2E3hY_wMB7A6HpxmJMvw,Principal Data Scientist at SpaceX,DataScience
DataScience_64,SpaceX,Lead Data Scientist,May 2018 - Mar 2020,2018-05-03,2020-03-03,Peiran Gao,https://www.linkedin.com/in/peiran-gao-9a9477a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHZO9EBAki6UHg2E3hY_wMB7A6HpxmJMvw,Principal Data Scientist at SpaceX,DataScience
DataScience_64,UC Berkeley,Research Assistant,Jan 2006 - May 2009,2006-01-03,2009-05-03,Peiran Gao,https://www.linkedin.com/in/peiran-gao-9a9477a?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHZO9EBAki6UHg2E3hY_wMB7A6HpxmJMvw,Principal Data Scientist at SpaceX,DataScience
DataScience_65,University of Connecticut,Lead Data Scientist,Jun 2012 - Dec 2020,2012-06-03,2020-12-03,Cuong Do,https://www.linkedin.com/in/cuongmdo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUGOF0B_SdoHDOUYhmiWvR_rtj11bZSSHU,Principal Data Scientist & Professor (Honored/Adjunct) | Recognized National Exceptional Ability Researcher | Cloud Expert | Author | Entrepreneur-ish.,DataScience
DataScience_65,Roper Center for Public Opinion Research,Software Engineer,Sep 2004 - Sep 2009,2004-09-03,2009-09-03,Cuong Do,https://www.linkedin.com/in/cuongmdo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUGOF0B_SdoHDOUYhmiWvR_rtj11bZSSHU,Principal Data Scientist & Professor (Honored/Adjunct) | Recognized National Exceptional Ability Researcher | Cloud Expert | Author | Entrepreneur-ish.,DataScience
DataScience_65,Willis Towers Watson,Statistical Modeling Reseacher,May 2011 - May 2012,2011-05-03,2012-05-03,Cuong Do,https://www.linkedin.com/in/cuongmdo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUGOF0B_SdoHDOUYhmiWvR_rtj11bZSSHU,Principal Data Scientist & Professor (Honored/Adjunct) | Recognized National Exceptional Ability Researcher | Cloud Expert | Author | Entrepreneur-ish.,DataScience
DataScience_65,Verisk · Full-time,Lead Senior Data Scientist,Dec 2020 - Nov 2021,2020-12-03,2021-11-03,Cuong Do,https://www.linkedin.com/in/cuongmdo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUGOF0B_SdoHDOUYhmiWvR_rtj11bZSSHU,Principal Data Scientist & Professor (Honored/Adjunct) | Recognized National Exceptional Ability Researcher | Cloud Expert | Author | Entrepreneur-ish.,DataScience
DataScience_65,University of Connecticut,Post-doctoral Researcher,Sep 2009 - Jun 2012,2009-09-03,2012-06-03,Cuong Do,https://www.linkedin.com/in/cuongmdo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUGOF0B_SdoHDOUYhmiWvR_rtj11bZSSHU,Principal Data Scientist & Professor (Honored/Adjunct) | Recognized National Exceptional Ability Researcher | Cloud Expert | Author | Entrepreneur-ish.,DataScience
DataScience_65,Dell Technologies · Full-time,Principal Scientist in Data Science & Artificial Intelligence,Oct 2021 - Present,2021-10-03,2022-11-03,Cuong Do,https://www.linkedin.com/in/cuongmdo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUGOF0B_SdoHDOUYhmiWvR_rtj11bZSSHU,Principal Data Scientist & Professor (Honored/Adjunct) | Recognized National Exceptional Ability Researcher | Cloud Expert | Author | Entrepreneur-ish.,DataScience
DataScience_65,University of Connecticut,"Teaching Professor, HUPH Honored Professor",Sep 2012 - Present,2012-09-03,2022-11-03,Cuong Do,https://www.linkedin.com/in/cuongmdo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUGOF0B_SdoHDOUYhmiWvR_rtj11bZSSHU,Principal Data Scientist & Professor (Honored/Adjunct) | Recognized National Exceptional Ability Researcher | Cloud Expert | Author | Entrepreneur-ish.,DataScience
DataScience_66,University of Miami,Assistant Scientist,Jun 2014 - Sep 2014,2014-06-03,2014-09-03,Gina Schmalzle,https://www.linkedin.com/in/ginaschmalzle?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKuPMgBpVxLEUiykSI8lCegW6-gycHzKWI,Principal Data Scientist at Nordstrom,DataScience
DataScience_66,Nordstrom,Principal Data Scientist,Aug 2020 - Present,2020-08-03,2022-11-03,Gina Schmalzle,https://www.linkedin.com/in/ginaschmalzle?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKuPMgBpVxLEUiykSI8lCegW6-gycHzKWI,Principal Data Scientist at Nordstrom,DataScience
DataScience_66,Nordstrom,Senior Data Scientist,Dec 2016 - Aug 2020,2016-12-03,2020-08-03,Gina Schmalzle,https://www.linkedin.com/in/ginaschmalzle?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKuPMgBpVxLEUiykSI8lCegW6-gycHzKWI,Principal Data Scientist at Nordstrom,DataScience
DataScience_66,Nordstrom,Interim Data Science Manager,Dec 2017 - Mar 2018,2017-12-03,2018-03-03,Gina Schmalzle,https://www.linkedin.com/in/ginaschmalzle?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKuPMgBpVxLEUiykSI8lCegW6-gycHzKWI,Principal Data Scientist at Nordstrom,DataScience
DataScience_66,"BOS Technologies, LLC",Research and Development Manager,2011 - Present,2011-11-03,2022-11-03,Gina Schmalzle,https://www.linkedin.com/in/ginaschmalzle?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKuPMgBpVxLEUiykSI8lCegW6-gycHzKWI,Principal Data Scientist at Nordstrom,DataScience
DataScience_66,University of Washington,Research Scientist,2012 - Jun 2014,2012-11-03,2014-06-03,Gina Schmalzle,https://www.linkedin.com/in/ginaschmalzle?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKuPMgBpVxLEUiykSI8lCegW6-gycHzKWI,Principal Data Scientist at Nordstrom,DataScience
DataScience_66,University of Washington,National Science Foundation Postdoctoral Researcher,Jun 2009 - May 2011,2009-06-03,2011-05-03,Gina Schmalzle,https://www.linkedin.com/in/ginaschmalzle?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKuPMgBpVxLEUiykSI8lCegW6-gycHzKWI,Principal Data Scientist at Nordstrom,DataScience
DataScience_67,Johnson Controls · Full-time,Principal Data Scientist,Jun 2021 - Present,2021-06-03,2022-11-03,Risavsingh Saingar,https://www.linkedin.com/in/risavsingh-saingar?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABDQv18BeVsxJyte_Px776SzgL5_IESHGzM,Principal Data Scientist at Johnson Controls,DataScience
DataScience_67,VMock,Senior Data Scientist,Jul 2017 - May 2021,2017-07-03,2021-05-03,Risavsingh Saingar,https://www.linkedin.com/in/risavsingh-saingar?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABDQv18BeVsxJyte_Px776SzgL5_IESHGzM,Principal Data Scientist at Johnson Controls,DataScience
DataScience_67,VMock,Data Scientist,Jul 2016 - Jul 2017,2016-07-03,2017-07-03,Risavsingh Saingar,https://www.linkedin.com/in/risavsingh-saingar?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABDQv18BeVsxJyte_Px776SzgL5_IESHGzM,Principal Data Scientist at Johnson Controls,DataScience
DataScience_67,WIPRO,Program Management,May 2015 - Jul 2015,2015-05-03,2015-07-03,Risavsingh Saingar,https://www.linkedin.com/in/risavsingh-saingar?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABDQv18BeVsxJyte_Px776SzgL5_IESHGzM,Principal Data Scientist at Johnson Controls,DataScience
DataScience_68,University of Pennsylvania,Researcher for Deep Learning for Medical Image Segmentation,Jan 2021 - Aug 2021,2021-01-03,2021-08-03,Ifrah Ahmed,https://www.linkedin.com/in/ifrah-ahmed?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAByd2pIBEDYNxjrK_mWJR0SlJnRQ_x4Kj80,Data Scientist at Expedia Group,DataScience
DataScience_68,Expedia Group · Full-time,Data Scientist,Aug 2022 - Present,2022-08-03,2022-11-03,Ifrah Ahmed,https://www.linkedin.com/in/ifrah-ahmed?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAByd2pIBEDYNxjrK_mWJR0SlJnRQ_x4Kj80,Data Scientist at Expedia Group,DataScience
DataScience_68,University of Pennsylvania,Researcher for Predicting Movement of Elephants in Kruger National Park,Aug 2021 - Dec 2021,2021-08-03,2021-12-03,Ifrah Ahmed,https://www.linkedin.com/in/ifrah-ahmed?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAByd2pIBEDYNxjrK_mWJR0SlJnRQ_x4Kj80,Data Scientist at Expedia Group,DataScience
DataScience_68,University of Pennsylvania,Researcher for Impact of Parental Awareness on Testing Scores of Children,Aug 2020 - Dec 2020,2020-08-03,2020-12-03,Ifrah Ahmed,https://www.linkedin.com/in/ifrah-ahmed?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAByd2pIBEDYNxjrK_mWJR0SlJnRQ_x4Kj80,Data Scientist at Expedia Group,DataScience
